date,sn,temp,hum,dir,speed,yl,sw
2021/7/29 4:00,729.04,25,100,3,2,0,83.34
2021/7/29 5:00,729.05,25,100,3,2,0,83.34
2021/7/29 6:00,729.06,25,99,3,2,0,83.34
2021/7/29 7:00,729.07,27,94,3,1,0,83.34
2021/7/29 8:00,729.08,29,84,3,1,0,83.34
2021/7/29 9:00,729.09,31,75,3,2,0,83.34
2021/7/29 10:00,729.1,32,67,3,3,0,83.33
2021/7/29 11:00,729.11,33,62,3,3,0,83.33
2021/7/29 12:00,729.12,34,61,3,3,0,83.32
2021/7/29 13:00,729.13,34,60,3,3,0,83.32
2021/7/29 14:00,729.14,35,56,3,3,0,83.32
2021/7/29 15:00,729.15,35,54,3,2,0,83.32
2021/7/29 16:00,729.16,34,62,3,3,0,83.32
2021/7/29 17:00,729.17,32,69,3,3,0,83.32
2021/7/29 18:00,729.18,31,71,3,3,0,83.32
2021/7/29 19:00,729.19,31,73,3,3,0,83.32
2021/7/29 20:00,729.2,30,72,3,2,0,83.32
2021/7/29 21:00,729.21,30,74,3,1,0,83.32
2021/7/29 22:00,729.22,29,76,3,2,0,83.32
2021/7/29 23:00,729.23,27,91,3,1,0,83.32
2021/7/30 0:00,730,28,86,8,1,0,83.33
2021/7/30 1:00,730.01,27,91,8,2,0,83.33
2021/7/30 2:00,730.02,27,92,8,1,0,83.34
2021/7/30 3:00,730.03,26,95,8,1,0,83.34
2021/7/30 4:00,730.04,26,95,8,1,0,83.35
2021/7/30 5:00,730.05,26,97,8,1,0,83.37
2021/7/30 6:00,730.06,26,95,8,1,0,83.38
2021/7/30 7:00,730.07,27,92,8,1,0,83.39
2021/7/30 8:00,730.08,28,84,8,1,1,83.4
2021/7/30 9:00,730.09,30,77,8,1,0,83.4
2021/7/30 10:00,730.1,31,69,8,2,0,83.4
2021/7/30 11:00,730.11,31,69,8,2,0,83.41
2021/7/30 12:00,730.12,33,65,8,2,0,83.41
2021/7/30 13:00,730.13,32,64,8,2,0,83.41
2021/7/30 14:00,730.14,33,63,8,2,0,83.41
2021/7/30 15:00,730.15,33,63,8,3,0,83.4
2021/7/30 16:00,730.16,32,69,8,1,0,83.4
2021/7/30 17:00,730.17,29,86,8,3,0,83.4
2021/7/30 18:00,730.18,28,83,8,2,0,83.4
2021/7/30 19:00,730.19,27,88,8,3,0,83.4
2021/7/30 20:00,730.2,25,100,8,3,0,83.4
2021/7/30 21:00,730.21,25,100,8,2,0,83.4
2021/7/30 22:00,730.22,25,100,8,2,0,83.4
2021/7/30 23:00,730.23,29,77,8,1,0,83.39
2021/7/31 0:00,731,25,100,7,2,0,83.39
2021/7/31 1:00,731.01,25,100,7,2,0,83.39
2021/7/31 2:00,731.02,25,100,7,2,0,83.39
2021/7/31 3:00,731.03,25,100,7,1,0,83.39
2021/7/31 4:00,731.04,24,100,7,2,0,83.39
2021/7/31 5:00,731.05,25,100,7,1,0,83.39
2021/7/31 6:00,731.06,25,100,7,1,0,83.39
2021/7/31 7:00,731.07,25,100,7,1,0,83.39
2021/7/31 8:00,731.08,27,95,7,1,0,83.39
2021/7/31 9:00,731.09,28,90,7,1,0,83.39
2021/7/31 10:00,731.1,30,79,7,1,0,83.39
2021/7/31 11:00,731.11,32,77,7,2,0,83.39
2021/7/31 12:00,731.12,33,70,7,2,0,83.39
2021/7/31 13:00,731.13,33,70,7,2,0,83.39
2021/7/31 14:00,731.14,26,100,7,3,0,83.39
2021/7/31 15:00,731.15,26,95,7,2,0,83.39
2021/7/31 16:00,731.16,27,85,7,2,0,83.39
2021/7/31 17:00,731.17,28,82,7,1,0,83.39
2021/7/31 18:00,731.18,28,85,7,2,0,83.39
2021/7/31 19:00,731.19,27,88,7,1,0,83.39
2021/7/31 20:00,731.2,26,94,7,2,0,83.39
2021/7/31 21:00,731.21,26,98,7,2,0,83.38
2021/7/31 22:00,731.22,26,95,7,2,0,83.38
2021/7/31 23:00,731.23,25,100,7,2,0,83.38
2021/8/1 0:00,801,26,99,7,2,0,83.38
2021/8/1 1:00,801.01,25,99,7,2,0,83.38
2021/8/1 2:00,801.02,25,100,7,2,0,83.38
2021/8/1 3:00,801.03,25,100,7,1,0,83.38
2021/8/1 4:00,801.04,25,100,7,2,0,83.38
2021/8/1 5:00,801.05,25,100,7,1,0,83.38
2021/8/1 6:00,801.06,25,100,7,2,0,83.38
2021/8/1 7:00,801.07,26,100,7,2,0,83.38
2021/8/1 8:00,801.08,26,98,7,1,0,83.38
2021/8/1 9:00,801.09,27,92,7,1,0,83.38
2021/8/1 10:00,801.1,30,82,7,2,0,83.38
2021/8/1 11:00,801.11,30,79,7,1,0,83.38
2021/8/1 12:00,801.12,31,78,7,2,0,83.37
2021/8/1 13:00,801.13,32,71,7,3,0,83.37
2021/8/1 14:00,801.14,26,87,7,2,0,83.34
2021/8/1 15:00,801.15,29,77,7,2,0,83.31
2021/8/1 16:00,801.16,30,75,7,2,0,83.29
2021/8/1 17:00,801.17,30,73,7,3,0,83.28
2021/8/1 18:00,801.18,30,71,7,2,0,83.26
2021/8/1 19:00,801.19,29,76,7,2,0,83.25
2021/8/1 20:00,801.2,28,84,7,1,0,83.24
2021/8/1 21:00,801.21,27,91,7,2,0,83.24
2021/8/1 22:00,801.22,27,94,7,1,0,83.23
2021/8/1 23:00,801.23,26,99,7,2,0,83.23
2021/8/2 0:00,802,26,97,3,1,0,83.23
2021/8/2 1:00,802.01,25,99,3,2,0,83.22
2021/8/2 2:00,802.02,25,100,3,2,0,83.22
2021/8/2 3:00,802.03,25,100,3,1,0,83.22
2021/8/2 4:00,802.04,25,100,3,1,0,83.22
2021/8/2 5:00,802.05,25,100,3,1,0,83.22
2021/8/2 6:00,802.06,25,100,3,1,0,83.22
2021/8/2 7:00,802.07,26,99,3,1,0,83.22
2021/8/2 8:00,802.08,28,89,3,1,0,83.21
2021/8/2 9:00,802.09,30,81,3,2,0,83.2
2021/8/2 10:00,802.1,31,76,3,2,0,83.22
2021/8/2 11:00,802.11,32,72,3,3,0,83.23
2021/8/2 12:00,802.12,32,66,3,2,0,83.23
2021/8/2 13:00,802.13,32,68,3,2,0,83.23
2021/8/2 14:00,802.14,33,64,3,3,0,83.23
2021/8/2 15:00,802.15,33,64,3,3,0,83.23
2021/8/2 16:00,802.16,33,64,3,3,0,83.23
2021/8/2 17:00,802.17,30,74,3,2,0,83.23
2021/8/2 18:00,802.18,30,79,3,2,0,83.22
2021/8/2 19:00,802.19,29,76,3,2,1,83.2
2021/8/2 20:00,802.2,28,84,3,1,0.5,83.2
2021/8/2 21:00,802.21,27,91,3,2,0,83.2
2021/8/2 22:00,802.22,27,94,3,1,0,83.2
2021/8/2 23:00,802.23,26,96,3,1,0,83.2
2021/8/3 0:00,803,27,96,7,1,0,83.2
2021/8/3 1:00,803.01,27,97,7,1,1,83.2
2021/8/3 2:00,803.02,27,95,7,2,1,83.2
2021/8/3 3:00,803.03,27,96,7,2,1,83.2
2021/8/3 4:00,803.04,27,95,7,2,1,83.2
2021/8/3 5:00,803.05,26,96,7,2,0,83.21
2021/8/3 6:00,803.06,26,98,7,2,0,83.21
2021/8/3 7:00,803.07,27,96,7,2,0,83.21
2021/8/3 8:00,803.08,27,93,7,3,0,83.2
2021/8/3 9:00,803.09,29,89,7,2,0,83.2
2021/8/3 10:00,803.1,30,79,7,3,0,83.2
2021/8/3 11:00,803.11,30,81,7,3,0,83.2
2021/8/3 12:00,803.12,26,100,7,3,0,83.2
2021/8/3 13:00,803.13,26,100,7,3,0,83.2
2021/8/3 14:00,803.14,27,100,7,2,0,83.2
2021/8/3 15:00,803.15,29,88,7,2,0,83.2
2021/8/3 16:00,803.16,30,84,7,2,0,83.2
2021/8/3 17:00,803.17,29,87,7,2,0,83.18
2021/8/3 18:00,803.18,29,85,7,3,0,83.17
2021/8/3 19:00,803.19,29,86,7,3,0,83.16
2021/8/3 20:00,803.2,28,90,7,2,0,83.16
2021/8/3 21:00,803.21,28,89,7,3,0,83.16
2021/8/3 22:00,803.22,28,92,7,3,0,83.16
2021/8/3 23:00,803.23,27,94,7,1,0,83.16
2021/8/4 0:00,804,27,95,6,2,0,83.15
2021/8/4 1:00,804.01,27,96,6,2,0,83.15
2021/8/4 2:00,804.02,28,89,6,1,0,83.15
2021/8/4 3:00,804.03,27,96,6,2,0,83.15
2021/8/4 4:00,804.04,27,97,6,2,0,83.15
2021/8/4 5:00,804.05,26,99,6,2,0,83.15
2021/8/4 6:00,804.06,26,100,6,3,0,83.15
2021/8/4 7:00,804.07,27,99,6,2,0,83.15
2021/8/4 8:00,804.08,26,100,6,3,0,83.15
2021/8/4 9:00,804.09,27,99,6,3,0,83.15
2021/8/4 10:00,804.1,29,90,6,2,0,83.18
2021/8/4 11:00,804.11,30,82,6,3,0,83.2
2021/8/4 12:00,804.12,30,80,6,3,0,83.23
2021/8/4 13:00,804.13,31,80,6,2,0,83.24
2021/8/4 14:00,804.14,31,72,6,4,0,83.27
2021/8/4 15:00,804.15,29,86,6,3,0,83.28
2021/8/4 16:00,804.16,29,88,6,3,0,83.23
2021/8/4 17:00,804.17,27,95,6,3,0,83.22
2021/8/4 18:00,804.18,28,95,6,2,0,83.2
2021/8/4 19:00,804.19,27,97,6,2,0,83.19
2021/8/4 20:00,804.2,27,97,6,3,0,83.19
2021/8/4 21:00,804.21,27,95,6,2,0,83.18
2021/8/4 22:00,804.22,27,96,6,2,0,83.18
2021/8/4 23:00,804.23,28,92,6,2,0,83.17
2021/8/5 0:00,805,27,97,1,2,0,83.17
2021/8/5 1:00,805.01,26,95,1,2,0,83.17
2021/8/5 2:00,805.02,26,96,1,2,0,83.17
2021/8/5 3:00,805.03,26,97,1,2,0,83.16
2021/8/5 4:00,805.04,26,97,1,2,0,83.16
2021/8/5 5:00,805.05,26,97,1,2,0,83.16
2021/8/5 6:00,805.06,26,98,1,2,0,83.16
2021/8/5 7:00,805.07,27,97,1,2,0,83.16
2021/8/5 8:00,805.08,27,93,1,3,0,83.16
2021/8/5 9:00,805.09,29,86,1,3,0,83.19
2021/8/5 10:00,805.1,28,87,1,3,0,83.2
2021/8/5 11:00,805.11,30,80,1,3,0,83.2
2021/8/5 12:00,805.12,30,75,1,3,0,83.2
2021/8/5 13:00,805.13,32,74,1,3,0,83.19
2021/8/5 14:00,805.14,32,70,1,2,0,83.19
2021/8/5 15:00,805.15,32,69,1,3,0,83.19
2021/8/5 16:00,805.16,32,64,1,4,0,83.19
2021/8/5 17:00,805.17,31,67,1,3,0,83.21
2021/8/5 18:00,805.18,30,69,1,3,0,83.22
2021/8/5 19:00,805.19,30,76,1,3,0,83.21
2021/8/5 20:00,805.2,29,79,1,3,0,83.21
2021/8/5 21:00,805.21,30,75,1,1,0,83.2
2021/8/5 22:00,805.22,29,83,1,5,0,83.2
2021/8/5 23:00,805.23,27,96,1,2,0,83.2
2021/8/6 0:00,806,27,91,6,2,0,83.2
2021/8/6 1:00,806.01,27,93,6,2,0,83.2
2021/8/6 2:00,806.02,27,94,6,2,0,83.19
2021/8/6 3:00,806.03,26,97,6,2,0,83.19
2021/8/6 4:00,806.04,26,96,6,2,0,83.19
2021/8/6 5:00,806.05,26,97,6,2,0,83.19
2021/8/6 6:00,806.06,26,99,6,2,0,83.19
2021/8/6 7:00,806.07,26,95,6,2,0,83.19
2021/8/6 8:00,806.08,27,92,6,2,0,83.19
2021/8/6 9:00,806.09,29,85,6,2,0,83.18
2021/8/6 10:00,806.1,30,79,6,2,0,83.18
2021/8/6 11:00,806.11,30,75,6,2,0,83.18
2021/8/6 12:00,806.12,31,74,6,2,0,83.2
2021/8/6 13:00,806.13,31,70,6,3,0,83.23
2021/8/6 14:00,806.14,32,63,6,3,0,83.24
2021/8/6 15:00,806.15,33,63,6,2,0,83.25
2021/8/6 16:00,806.16,32,66,6,3,0,83.25
2021/8/6 17:00,806.17,31,67,6,3,0,83.25
2021/8/6 18:00,806.18,31,65,6,3,0,83.24
2021/8/6 19:00,806.19,30,72,6,3,0,83.24
2021/8/6 20:00,806.2,29,77,6,2,0,83.24
2021/8/6 21:00,806.21,29,84,6,2,0,83.23
2021/8/6 22:00,806.22,28,86,6,3,0,83.23
2021/8/6 23:00,806.23,29,83,6,5,0,83.23
2021/8/7 0:00,807,27,89,6,2,0,83.23
2021/8/7 1:00,807.01,27,91,6,2,0,83.22
2021/8/7 2:00,807.02,28,84,6,2,0,83.22
2021/8/7 3:00,807.03,26,94,6,2,0,83.22
2021/8/7 4:00,807.04,26,93,6,2,0,83.22
2021/8/7 5:00,807.05,26,94,6,2,0,83.22
2021/8/7 6:00,807.06,26,93,6,3,0,83.22
2021/8/7 7:00,807.07,26,92,6,3,0,83.22
2021/8/7 8:00,807.08,27,85,6,3,0,83.22
2021/8/7 9:00,807.09,29,76,6,3,0,83.23
2021/8/7 10:00,807.1,30,71,6,3,0,83.23
2021/8/7 11:00,807.11,29,74,6,3,0,83.23
2021/8/7 12:00,807.12,31,66,6,3,0,83.25
2021/8/7 13:00,807.13,32,58,6,3,0,83.26
2021/8/7 14:00,807.14,32,59,6,3,0,83.28
2021/8/7 15:00,807.15,33,51,6,4,0,83.28
2021/8/7 16:00,807.16,33,51,6,2,0,83.29
2021/8/7 17:00,807.17,33,51,6,2,0,83.29
2021/8/7 18:00,807.18,31,58,6,3,0,83.3
2021/8/7 19:00,807.19,30,64,6,2,0,83.31
2021/8/7 20:00,807.2,29,70,6,2,0,83.31
2021/8/7 21:00,807.21,28,75,6,2,0,83.31
2021/8/7 22:00,807.22,28,77,6,1,0,83.32
2021/8/7 23:00,807.23,28,87,6,2,0,83.32
2021/8/8 0:00,808,27,87,7,1,0,83.32
2021/8/8 1:00,808.01,26,90,7,1,0,83.32
2021/8/8 2:00,808.02,25,92,7,2,0,83.32
2021/8/8 3:00,808.03,25,95,7,2,0,83.32
2021/8/8 4:00,808.04,25,96,7,2,0,83.32
2021/8/8 5:00,808.05,24,97,7,1,0,83.31
2021/8/8 6:00,808.06,24,98,7,1,0,83.31
2021/8/8 7:00,808.07,25,96,7,2,0,83.31
2021/8/8 8:00,808.08,27,88,7,1,0,83.31
2021/8/8 9:00,808.09,29,79,7,1,0,83.31
2021/8/8 10:00,808.1,31,72,7,1,0,83.31
2021/8/8 11:00,808.11,31,59,7,1,0,83.31
2021/8/8 12:00,808.12,32,55,7,2,0,83.31
2021/8/8 13:00,808.13,32,56,7,2,0,83.31
2021/8/8 14:00,808.14,32,55,7,2,0,83.31
2021/8/8 15:00,808.15,32,54,7,3,0,83.31
2021/8/8 16:00,808.16,32,57,7,3,0,83.31
2021/8/8 17:00,808.17,32,54,7,3,0,83.31
2021/8/8 18:00,808.18,31,57,7,2,0,83.28
2021/8/8 19:00,808.19,30,57,7,3,0,83.25
2021/8/8 20:00,808.2,31,53,7,2,0,83.21
2021/8/8 21:00,808.21,28,74,7,1,0,83.17
2021/8/8 22:00,808.22,26,80,7,2,0,83.15
2021/8/8 23:00,808.23,27,84,7,1,0,83.14
2021/8/9 0:00,809,25,85,7,2,0,83.13
2021/8/9 1:00,809.01,25,86,7,2,0,83.13
2021/8/9 2:00,809.02,24,90,7,2,0,83.13
2021/8/9 3:00,809.03,24,90,7,2,0,83.13
2021/8/9 4:00,809.04,24,93,7,2,0,83.13
2021/8/9 5:00,809.05,24,93,7,2,0,83.13
2021/8/9 6:00,809.06,23,94,7,2,0,83.15
2021/8/9 7:00,809.07,24,89,7,2,0,83.18
2021/8/9 8:00,809.08,26,83,7,2,0,83.21
2021/8/9 9:00,809.09,29,69,7,1,0,83.23
2021/8/9 10:00,809.1,31,65,7,1,0,83.25
2021/8/9 11:00,809.11,32,58,7,1,0,83.27
2021/8/9 12:00,809.12,33,60,7,1,0,83.28
2021/8/9 13:00,809.13,35,58,7,2,0,83.28
2021/8/9 14:00,809.14,34,55,7,1,0,83.29
2021/8/9 15:00,809.15,34,53,7,2,0,83.29
2021/8/9 16:00,809.16,33,59,7,3,0,83.29
2021/8/9 17:00,809.17,32,58,7,2,0,83.28
2021/8/9 18:00,809.18,32,60,7,2,0,83.28
2021/8/9 19:00,809.19,31,63,7,1,0,83.28
2021/8/9 20:00,809.2,31,66,7,2,0,83.28
2021/8/9 21:00,809.21,30,71,7,1,0,83.27
2021/8/9 22:00,809.22,30,74,7,2,0,83.27
2021/8/9 23:00,809.23,26,83,7,1,0,83.27
2021/8/10 0:00,810,29,81,6,1,0,83.27
2021/8/10 1:00,810.01,28,86,6,1,0,83.27
2021/8/10 2:00,810.02,28,88,6,1,0,83.27
2021/8/10 3:00,810.03,27,90,6,1,0,83.27
2021/8/10 4:00,810.04,27,93,6,1,0,83.27
2021/8/10 5:00,810.05,27,95,6,1,0,83.27
2021/8/10 6:00,810.06,26,100,6,3,0,83.27
2021/8/10 7:00,810.07,26,100,6,1,0,83.27
2021/8/10 8:00,810.08,27,100,6,1,0,83.26
2021/8/10 9:00,810.09,28,91,6,1,0,83.26
2021/8/10 10:00,810.1,29,85,6,1,0,83.25
2021/8/10 11:00,810.11,29,90,6,1,0,83.25
2021/8/10 12:00,810.12,28,93,6,1,0,83.25
2021/8/10 13:00,810.13,28,96,6,2,0,83.24
2021/8/10 14:00,810.14,27,100,6,2,0,83.23
2021/8/10 15:00,810.15,28,94,6,1,0,83.2
2021/8/10 16:00,810.16,29,85,6,1,0,83.18
2021/8/10 17:00,810.17,28,90,6,2,0,83.15
2021/8/10 18:00,810.18,28,97,6,2,0,83.15
2021/8/10 19:00,810.19,27,100,6,2,0,83.15
2021/8/10 20:00,810.2,27,99,6,2,0,83.14
2021/8/10 21:00,810.21,26,100,6,2,0,83.14
2021/8/10 22:00,810.22,25,100,6,2,0,83.14
2021/8/10 23:00,810.23,29,79,6,1,0,83.14
2021/8/11 0:00,811,25,100,2,2,0,83.13
2021/8/11 1:00,811.01,25,97,2,1,0,83.13
2021/8/11 2:00,811.02,25,97,2,1,0,83.13
2021/8/11 3:00,811.03,25,100,2,2,0,83.13
2021/8/11 4:00,811.04,25,100,2,1,0,83.13
2021/8/11 5:00,811.05,25,100,2,1,0,83.13
2021/8/11 6:00,811.06,25,100,2,0,0,83.13
2021/8/11 7:00,811.07,25,100,2,1,0,83.13
2021/8/11 8:00,811.08,26,100,2,1,0,83.13
2021/8/11 9:00,811.09,27,99,2,1,0,83.13
2021/8/11 10:00,811.1,28,90,2,1,0,83.13
2021/8/11 11:00,811.11,28,91,2,2,0,83.13
2021/8/11 12:00,811.12,28,93,2,2,0,83.13
2021/8/11 13:00,811.13,27,95,2,3,0,83.13
2021/8/11 14:00,811.14,27,95,2,2,0,83.13
2021/8/11 15:00,811.15,27,96,2,1,0,83.12
2021/8/11 16:00,811.16,27,99,2,1,0,83.13
2021/8/11 17:00,811.17,27,99,2,2,0,83.14
2021/8/11 18:00,811.18,27,98,2,2,0,83.13
2021/8/11 19:00,811.19,27,99,2,2,0,83.12
2021/8/11 20:00,811.2,27,100,2,1,0,83.11
2021/8/11 21:00,811.21,26,100,2,2,0,83.1
2021/8/11 22:00,811.22,26,100,2,2,0,83.1
2021/8/11 23:00,811.23,25,100,2,2,0,83.1
2021/8/12 0:00,812,25,100,4,1,0,83.1
2021/8/12 1:00,812.01,25,100,4,2,0,83.1
2021/8/12 2:00,812.02,24,100,4,2,0,83.1
2021/8/12 3:00,812.03,24,100,4,2,0,83.1
2021/8/12 4:00,812.04,24,100,4,3,0,83.1
2021/8/12 5:00,812.05,24,100,4,1,0,83.1
2021/8/12 6:00,812.06,24,100,4,1,0,83.1
2021/8/12 7:00,812.07,25,100,4,1,0,83.1
2021/8/12 8:00,812.08,25,100,4,1,0,83.12
2021/8/12 9:00,812.09,27,97,4,1,0,83.13
2021/8/12 10:00,812.1,28,87,4,1,0,83.15
2021/8/12 11:00,812.11,28,88,4,1,0,83.16
2021/8/12 12:00,812.12,30,79,4,1,0,83.18
2021/8/12 13:00,812.13,31,73,4,1,0,83.19
2021/8/12 14:00,812.14,31,70,4,2,0,83.19
2021/8/12 15:00,812.15,30,80,4,3,0,83.19
2021/8/12 16:00,812.16,27,100,4,2,0,83.2
2021/8/12 17:00,812.17,26,100,4,1,0,83.2
2021/8/12 18:00,812.18,26,100,4,2,0,83.2
2021/8/12 19:00,812.19,25,100,4,2,0,83.2
2021/8/12 20:00,812.2,25,100,4,1,0,83.2
2021/8/12 21:00,812.21,26,100,4,1,0,83.21
2021/8/12 22:00,812.22,26,100,4,2,0,83.21
2021/8/12 23:00,812.23,25,100,4,2,0,83.21
2021/8/13 0:00,813,25,100,4,2,0,83.22
2021/8/13 1:00,813.01,25,100,4,1,0,83.22
2021/8/13 2:00,813.02,25,100,4,1,0,83.22
2021/8/13 3:00,813.03,25,100,4,2,0,83.22
2021/8/13 4:00,813.04,25,100,4,1,0,83.22
2021/8/13 5:00,813.05,25,100,4,2,0,83.22
2021/8/13 6:00,813.06,25,100,4,1,0,83.22
2021/8/13 7:00,813.07,25,100,4,1,0,83.22
2021/8/13 8:00,813.08,25,100,4,2,0,83.22
2021/8/13 9:00,813.09,25,100,4,1,0,83.21
2021/8/13 10:00,813.1,26,100,4,2,0,83.21
2021/8/13 11:00,813.11,26,100,4,2,0,83.21
2021/8/13 12:00,813.12,26,100,4,2,0,83.21
2021/8/13 13:00,813.13,26,96,4,1,0,83.21
2021/8/13 14:00,813.14,25,100,4,2,0,83.2
2021/8/13 15:00,813.15,25,100,4,1,0,83.2
2021/8/13 16:00,813.16,25,100,4,2,0,83.2
2021/8/13 17:00,813.17,25,100,4,2,0,83.2
2021/8/13 18:00,813.18,25,100,4,2,0,83.2
2021/8/13 19:00,813.19,25,100,4,1,0,83.2
2021/8/13 20:00,813.2,25,100,4,1,0,83.2
2021/8/13 21:00,813.21,25,100,4,1,0,83.2
2021/8/13 22:00,813.22,25,100,4,1,0,83.2
2021/8/13 23:00,813.23,26,100,4,1,0,83.2
2021/8/14 0:00,814,24,100,1,1,0,83.2
2021/8/14 1:00,814.01,24,100,1,1,0,83.2
2021/8/14 2:00,814.02,24,100,1,2,0,83.2
2021/8/14 3:00,814.03,24,100,1,1,0,83.2
2021/8/14 4:00,814.04,24,100,1,2,0,83.2
2021/8/14 5:00,814.05,23,100,1,3,0,83.2
2021/8/14 6:00,814.06,23,100,1,3,0,83.2
2021/8/14 7:00,814.07,22,100,1,3,0,83.2
2021/8/14 8:00,814.08,22,100,1,2,0,83.2
2021/8/14 9:00,814.09,22,100,1,2,0,83.2
2021/8/14 10:00,814.1,22,100,1,2,0,83.2
2021/8/14 11:00,814.11,23,100,1,2,0,83.2
2021/8/14 12:00,814.12,23,100,1,2,0,83.2
2021/8/14 13:00,814.13,23,100,1,2,0,83.2
2021/8/14 14:00,814.14,23,100,1,2,0,83.2
2021/8/14 15:00,814.15,23,100,1,1,0,83.2
2021/8/14 16:00,814.16,23,100,1,2,0,83.19
2021/8/14 17:00,814.17,23,100,1,2,0,83.19
2021/8/14 18:00,814.18,23,100,1,2,0,83.19
2021/8/14 19:00,814.19,23,100,1,2,0,83.19
2021/8/14 20:00,814.2,23,100,1,2,0,83.19
2021/8/14 21:00,814.21,23,100,1,1,0,83.2
2021/8/14 22:00,814.22,23,100,1,1,0,83.2
2021/8/14 23:00,814.23,25,100,1,1,0,83.2
2021/8/15 0:00,815,23,100,6,2,0,83.2
2021/8/15 1:00,815.01,23,100,6,2,0,83.2
2021/8/15 2:00,815.02,23,100,6,1,0,83.2
2021/8/15 3:00,815.03,23,100,6,1,0,83.2
2021/8/15 4:00,815.04,23,100,6,1,0,83.2
2021/8/15 5:00,815.05,23,100,6,1,0,83.2
2021/8/15 6:00,815.06,23,100,6,1,0,83.21
2021/8/15 7:00,815.07,23,100,6,1,0,83.21
2021/8/15 8:00,815.08,23,100,6,1,0,83.21
2021/8/15 9:00,815.09,24,100,6,1,0,83.21
2021/8/15 10:00,815.1,24,100,6,1,0,83.22
2021/8/15 11:00,815.11,25,99,6,1,0,83.22
2021/8/15 12:00,815.12,26,93,6,1,0,83.22
2021/8/15 13:00,815.13,27,91,6,1,0,83.22
2021/8/15 14:00,815.14,28,87,6,1,0,83.22
2021/8/15 15:00,815.15,27,89,6,2,0,83.22
2021/8/15 16:00,815.16,26,92,6,2,0,83.22
2021/8/15 17:00,815.17,26,96,6,2,0,83.22
2021/8/15 18:00,815.18,25,96,6,2,0,83.22
2021/8/15 19:00,815.19,25,99,6,2,0,83.22
2021/8/15 20:00,815.2,24,100,6,2,0,83.22
2021/8/15 21:00,815.21,24,100,6,2,0,83.22
2021/8/15 22:00,815.22,24,100,6,1,0,83.22
2021/8/15 23:00,815.23,23,100,6,1,0,83.22
2021/8/16 0:00,816,24,100,7,1,0,83.22
2021/8/16 1:00,816.01,24,100,7,2,0,83.22
2021/8/16 2:00,816.02,24,100,7,2,0,83.22
2021/8/16 3:00,816.03,24,100,7,2,0,83.23
2021/8/16 4:00,816.04,24,100,7,1,0,83.23
2021/8/16 5:00,816.05,24,100,7,1,0,83.23
2021/8/16 6:00,816.06,24,100,7,1,0,83.23
2021/8/16 7:00,816.07,24,100,7,1,0,83.23
2021/8/16 8:00,816.08,25,100,7,1,0,83.23
2021/8/16 9:00,816.09,25,100,7,2,0,83.23
2021/8/16 10:00,816.1,25,100,7,2,0,83.23
2021/8/16 11:00,816.11,26,98,7,1,0,83.23
2021/8/16 12:00,816.12,27,94,7,2,0,83.23
2021/8/16 13:00,816.13,28,91,7,2,0,83.23
2021/8/16 14:00,816.14,28,87,7,2,0,83.23
2021/8/16 15:00,816.15,28,87,7,2,0,83.23
2021/8/16 16:00,816.16,27,87,7,3,0,83.23
2021/8/16 17:00,816.17,27,92,7,2,0,83.23
2021/8/16 18:00,816.18,26,94,7,2,0,83.23
2021/8/16 19:00,816.19,26,95,7,1,0,83.23
2021/8/16 20:00,816.2,26,97,7,2,0,83.23
2021/8/16 21:00,816.21,25,100,7,2,0,83.23
2021/8/16 22:00,816.22,25,100,7,1,0,83.23
2021/8/16 23:00,816.23,24,100,7,1,0,83.24
2021/8/17 0:00,817,24,100,1,2,0,83.24
2021/8/17 1:00,817.01,24,100,1,2,0,83.24
2021/8/17 2:00,817.02,24,100,1,1,0,83.25
2021/8/17 3:00,817.03,24,100,1,1,0,83.27
2021/8/17 4:00,817.04,24,100,1,1,0,83.28
2021/8/17 5:00,817.05,24,100,1,1,0,83.28
2021/8/17 6:00,817.06,24,100,1,1,0,83.29
2021/8/17 7:00,817.07,24,100,1,1,0,83.29
2021/8/17 8:00,817.08,25,100,1,1,0,83.29
2021/8/17 9:00,817.09,26,91,1,2,0,83.28
2021/8/17 10:00,817.1,27,89,1,3,0,83.28
2021/8/17 11:00,817.11,28,83,1,2,0,83.28
2021/8/17 12:00,817.12,29,74,1,2,0,83.28
2021/8/17 13:00,817.13,30,65,1,2,0,83.27
2021/8/17 14:00,817.14,31,65,1,3,0,83.27
2021/8/17 15:00,817.15,29,73,1,4,0,83.27
2021/8/17 16:00,817.16,30,71,1,3,0,83.27
2021/8/17 17:00,817.17,29,71,1,3,0,83.26
2021/8/17 18:00,817.18,29,73,1,2,0,83.26
2021/8/17 19:00,817.19,28,72,1,2,0,83.25
2021/8/17 20:00,817.2,26,88,1,1,0,83.25
2021/8/17 21:00,817.21,26,91,1,1,0,83.25
2021/8/17 22:00,817.22,25,95,1,1,0,83.25
2021/8/17 23:00,817.23,25,100,1,1,0,83.25
2021/8/18 0:00,818,24,99,7,1,0,83.25
2021/8/18 1:00,818.01,24,100,7,1,0,83.25
2021/8/18 2:00,818.02,24,100,7,1,0,83.25
2021/8/18 3:00,818.03,24,100,7,1,0,83.25
2021/8/18 4:00,818.04,23,100,7,2,0,83.25
2021/8/18 5:00,818.05,23,100,7,2,0,83.25
2021/8/18 6:00,818.06,23,100,7,1,0,83.25
